0, 2.0, 2.0
1, 4.0, 3.0
2, 1.0, 2.3333333333333335
3, 2.0, 2.25
4, 3.0, 2.4
5, 2.0, 2.3333333333333335
6, 0.0, 2.0
7, 1.0, 1.875
8, 3.0, 2.0
9, 4.0, 2.2
10, 0.0, 2.0
11, 2.0, 2.0
12, 3.0, 2.076923076923077
13, 3.0, 2.142857142857143
14, 1.0, 2.066666666666667
15, 1.0, 2.0
16, 1.0, 1.9411764705882353
17, 1.0, 1.8888888888888888
18, 0.0, 1.7894736842105263
19, 4.0, 1.9
20, 4.0, 2.0
21, 2.0, 2.0
22, 1.0, 1.9565217391304348
23, 2.0, 1.9583333333333333
24, 6.0, 2.12
25, 2.0, 2.1153846153846154
26, 6.0, 2.259259259259259
27, 1.0, 2.2142857142857144
28, 3.0, 2.2413793103448274
29, 2.0, 2.2333333333333334
30, 2.0, 2.225806451612903
31, 0.0, 2.15625
32, 1.0, 2.121212121212121
33, 4.0, 2.176470588235294
34, 2.0, 2.1714285714285713
35, 1.0, 2.138888888888889
36, 0.0, 2.081081081081081
37, 0.0, 2.026315789473684
38, 3.0, 2.051282051282051
39, 1.0, 2.025
40, 1.0, 2.0
41, 0.0, 1.9523809523809523
42, 1.0, 1.930232558139535
43, 4.0, 1.9772727272727273
44, 5.0, 2.0444444444444443
45, 3.0, 2.0652173913043477
46, 1.0, 2.0425531914893615
47, 2.0, 2.0416666666666665
48, 2.0, 2.0408163265306123
49, 3.0, 2.06
50, 2.0, 2.0588235294117645
51, 1.0, 2.0384615384615383
52, 0.0, 2.0
53, 0.0, 1.962962962962963
54, 0.0, 1.9272727272727272
55, 3.0, 1.9464285714285714
56, 7.0, 2.0350877192982457
57, 3.0, 2.0517241379310347
58, 1.0, 2.0338983050847457
59, 0.0, 2.0
60, 6.0, 2.0655737704918034
61, 3.0, 2.0806451612903225
62, 2.0, 2.0793650793650795
63, 2.0, 2.078125
64, 2.0, 2.076923076923077
65, 4.0, 2.106060606060606
66, 0.0, 2.074626865671642
67, 0.0, 2.0441176470588234
68, 3.0, 2.0579710144927534
69, 3.0, 2.0714285714285716
70, 0.0, 2.0422535211267605
71, 0.0, 2.013888888888889
72, 1.0, 2.0
73, 1.0, 1.9864864864864864
74, 2.0, 1.9866666666666666
75, 0.0, 1.9605263157894737
76, 2.0, 1.9610389610389611
77, 0.0, 1.935897435897436
78, 1.0, 1.9240506329113924
79, 1.0, 1.9125
80, 1.0, 1.9012345679012346
81, 1.0, 1.8902439024390243
82, 2.0, 1.891566265060241
83, 1.0, 1.880952380952381
84, 2.0, 1.8823529411764706
85, 0.0, 1.8604651162790697
86, 3.0, 1.8735632183908046
87, 0.0, 1.8522727272727273
88, 3.0, 1.8651685393258426
89, 1.0, 1.8555555555555556
90, 0.0, 1.835164835164835
91, 0.0, 1.815217391304348
92, 1.0, 1.8064516129032258
93, 0.0, 1.7872340425531914
94, 2.0, 1.7894736842105263
95, 2.0, 1.7916666666666667
96, 0.0, 1.7731958762886597
97, 1.0, 1.7653061224489797
98, 1.0, 1.7575757575757576
99, 0.0, 1.74
