0, 14.0, 14.0
1, 12.0, 13.0
2, 13.0, 13.0
3, 11.0, 12.5
4, 6.0, 11.2
5, 4.0, 10.0
6, 8.0, 9.714285714285714
7, 6.0, 9.25
8, 8.0, 9.11111111111111
9, 12.0, 9.4
10, 9.0, 9.363636363636363
11, 5.0, 9.0
12, 6.0, 8.76923076923077
13, 7.0, 8.642857142857142
14, 7.0, 8.533333333333333
15, 6.0, 8.375
16, 1.0, 7.9411764705882355
17, 1.0, 7.555555555555555
18, 4.0, 7.368421052631579
19, 3.0, 7.15
20, 3.0, 6.9523809523809526
21, 3.0, 6.7727272727272725
22, 3.0, 6.608695652173913
23, 1.0, 6.375
24, 2.0, 6.2
25, 3.0, 6.076923076923077
26, 6.0, 6.074074074074074
27, 4.0, 6.0
28, 6.0, 6.0
29, 2.0, 5.866666666666666
30, 4.0, 5.806451612903226
31, 1.0, 5.65625
32, 2.0, 5.545454545454546
33, 1.0, 5.411764705882353
34, 3.0, 5.3428571428571425
35, 0.0, 5.194444444444445
36, 1.0, 5.081081081081081
37, 1.0, 4.973684210526316
38, 1.0, 4.871794871794871
39, 0.0, 4.75
40, 3.0, 4.7073170731707314
41, 1.0, 4.619047619047619
42, 2.0, 4.558139534883721
43, 0.0, 4.454545454545454
44, 4.0, 4.444444444444445
45, 0.0, 4.3478260869565215
46, 2.0, 4.297872340425532
47, 2.0, 4.25
48, 0.0, 4.163265306122449
49, 1.0, 4.1
50, 1.0, 4.03921568627451
51, 0.0, 3.9615384615384617
52, 1.0, 3.9056603773584904
53, 2.0, 3.8703703703703702
54, 0.0, 3.8
55, 2.0, 3.767857142857143
56, 0.0, 3.7017543859649122
57, 1.0, 3.6551724137931036
58, 1.0, 3.610169491525424
59, 0.0, 3.55
60, 1.0, 3.5081967213114753
61, 0.0, 3.4516129032258065
62, 0.0, 3.3968253968253967
63, 1.0, 3.359375
64, 0.0, 3.3076923076923075
65, 1.0, 3.272727272727273
66, 0.0, 3.2238805970149254
67, 0.0, 3.176470588235294
68, 0.0, 3.130434782608696
69, 0.0, 3.085714285714286
70, 0.0, 3.0422535211267605
71, 0.0, 3.0
72, 0.0, 2.958904109589041
73, 1.0, 2.9324324324324325
74, 1.0, 2.9066666666666667
75, 0.0, 2.8684210526315788
76, 0.0, 2.831168831168831
77, 0.0, 2.7948717948717947
78, 0.0, 2.759493670886076
79, 0.0, 2.725
80, 0.0, 2.691358024691358
81, 1.0, 2.6707317073170733
82, 0.0, 2.63855421686747
83, 2.0, 2.630952380952381
84, 0.0, 2.6
85, 0.0, 2.5697674418604652
86, 0.0, 2.5402298850574714
87, 0.0, 2.5113636363636362
88, 0.0, 2.4831460674157304
89, 0.0, 2.4555555555555557
90, 0.0, 2.4285714285714284
91, 0.0, 2.402173913043478
92, 0.0, 2.3763440860215055
93, 0.0, 2.351063829787234
94, 0.0, 2.3263157894736843
95, 0.0, 2.3020833333333335
96, 0.0, 2.2783505154639174
97, 0.0, 2.2551020408163267
98, 0.0, 2.2323232323232323
99, 1.0, 2.22
100, 0.0, 2.08
101, 0.0, 1.96
102, 0.0, 1.83
103, 0.0, 1.72
104, 0.0, 1.66
105, 0.0, 1.62
106, 0.0, 1.54
107, 0.0, 1.48
108, 0.0, 1.4
109, 0.0, 1.28
110, 0.0, 1.19
111, 0.0, 1.14
112, 1.0, 1.09
113, 0.0, 1.02
114, 0.0, 0.95
115, 0.0, 0.89
116, 0.0, 0.88
117, 0.0, 0.87
118, 0.0, 0.83
119, 0.0, 0.8
120, 0.0, 0.77
121, 0.0, 0.74
122, 0.0, 0.71
123, 0.0, 0.7
124, 0.0, 0.68
125, 0.0, 0.65
126, 0.0, 0.59
127, 0.0, 0.55
128, 0.0, 0.49
129, 0.0, 0.47
